Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
9466,1.3125,0.25,-0.8125,-0.03076172,0.01513672,0.9047852,-0.2128906,0.3896484,-0.1645508
9467,-1,-0.5625,-0.8125,-0.112793,0.01513672,0.9633789,-0.2172852,0.387207,-0.171875
9468,1.4375,-1.4375,-0.75,-0.1010742,0.01513672,0.9907227,-0.2172852,0.387207,-0.171875
9469,-0.6875,0.1875,-0.5625,-0.05810547,0.01513672,0.9516602,-0.2172852,0.387207,-0.171875
9470,-0.9375,-0.25,-1.3125,-0.07763672,0.03466797,0.9516602,-0.2172852,0.387207,-0.171875
9471,-0.5,-0.6875,-1.4375,-0.06201172,0.02294922,0.9829102,-0.2172852,0.387207,-0.171875
9472,-1.5625,0,-1.9375,-0.04248047,0.007324219,0.9243164,-0.2172852,0.387207,-0.171875
9473,-1.625,-0.75,-2.5,-0.06201172,0.03466797,0.9907227,-0.2172852,0.387207,-0.171875
9474,-0.1875,0,-3.0625,-0.04248047,0,0.9477539,-0.21875,0.3764648,-0.1645508
9475,-1.3125,2.8125,-3.0625,-0.06591797,-0.003417969,0.9204102,-0.21875,0.3764648,-0.1645508
9476,-0.625,0.5625,-3.75,-0.06201172,0.03466797,0.9633789,-0.21875,0.3764648,-0.1645508
9477,-0.8125,1.3125,-4.375,-0.05810547,0.01513672,0.9594727,-0.2172852,0.3813477,-0.1645508
9478,-1,3,-4,-0.07373047,0.01123047,0.9516602,-0.2172852,0.3813477,-0.1645508
9479,-0.9375,0.75,-4.375,-0.09326172,0.03466797,0.9672852,-0.2172852,0.3813477,-0.1645508
9480,-1.125,0.8125,-4.8125,-0.07763672,0.01513672,0.9047852,-0.2172852,0.3813477,-0.1645508
9481,-2.0625,-0.375,-5.1875,-0.07763672,0.007324219,0.9594727,-0.2172852,0.3813477,-0.1645508
9482,-1.75,-1.75,-5.375,-0.08154297,0.01123047,1.017578,-0.2172852,0.3813477,-0.1645508
9483,-0.4375,-0.6875,-5.5,-0.08544922,-0.003417969,0.9360352,-0.2172852,0.3813477,-0.1645508
9484,-1.75,-1.875,-4.8125,-0.1049805,-0.003417969,0.9790039,-0.2265625,0.3837891,-0.1621094
9485,-2.4375,-4.25,-4.125,-0.05419922,-0.01123047,1.041016,-0.2265625,0.3837891,-0.1621094
9486,-1.4375,0.1875,-4,-0.03466797,-0.007324219,0.9204102,-0.2265625,0.3837891,-0.1621094
9487,-0.8125,0.125,-4.25,-0.07373047,0.01123047,0.9086914,-0.2231445,0.3764648,-0.171875
9488,-2.375,-3.75,-4.375,-0.06982422,-0.007324219,1.052734,-0.2231445,0.3764648,-0.171875
9489,-0.4375,-2.25,-4.5625,-0.06201172,-0.02294922,0.9711914,-0.2231445,0.3764648,-0.171875
9490,-0.5625,-1.1875,-3.75,-0.05810547,-0.01123047,0.9243164,-0.21875,0.3813477,-0.1591797
9491,-1.1875,-2.0625,-3.8125,-0.06982422,-0.007324219,0.9672852,-0.21875,0.3813477,-0.1591797
9492,-0.6875,-2.75,-2.75,-0.07373047,-0.01123047,0.9594727,-0.21875,0.3813477,-0.1591797
9493,-0.0625,-1.75,-2.4375,-0.05419922,-0.01123047,0.9282227,-0.21875,0.3813477,-0.1591797
9494,-1.8125,-4.625,-2.375,-0.07763672,-0.01904297,0.9516602,-0.2246094,0.3847656,-0.1630859
9495,-0.125,-3.25,-1,-0.06591797,-0.02685547,0.9946289,-0.2246094,0.3847656,-0.1630859
9496,-2.4375,-1.6875,-0.375,-0.05810547,-0.02685547,0.9711914,-0.2246094,0.3847656,-0.1630859
9497,-0.625,-1.5625,0.1875,-0.06201172,-0.003417969,0.9360352,-0.2280273,0.3823242,-0.1621094
9498,-2.0625,-2.5625,-0.5,-0.06591797,0.04248047,0.9672852,-0.2280273,0.3823242,-0.1621094
9499,-0.6875,-1.25,-0.8125,-0.02685547,-0.03466797,0.9672852,-0.2280273,0.3823242,-0.1621094
9500,-1.75,-0.75,-0.4375,-0.06591797,-0.02685547,0.9711914,-0.222168,0.3847656,-0.15625
9501,-1,-0.6875,-0.1875,-0.05419922,-0.007324219,0.9243164,-0.222168,0.3847656,-0.15625
9502,-2.1875,-0.1875,0.25,-0.04248047,-0.01123047,0.9750977,-0.222168,0.3847656,-0.15625
9503,-0.8125,0,-0.3125,-0.04638672,0.007324219,0.9594727,-0.222168,0.3847656,-0.15625
9504,-2.1875,1.6875,0.375,-0.03857422,-0.02294922,0.9321289,-0.222168,0.3881836,-0.1533203
9505,-0.625,0.6875,0,-0.05810547,-0.01123047,0.9282227,-0.222168,0.3881836,-0.1533203
9506,-1.0625,-0.375,0.5625,-0.04638672,0.01123047,0.9829102,-0.222168,0.3881836,-0.1533203
9507,-0.8125,0.4375,0.6875,-0.04638672,-0.02294922,1.005859,-0.2255859,0.3823242,-0.1621094
9508,-1.125,0.375,0.875,-0.09716797,-0.04248047,0.9829102,-0.2255859,0.3823242,-0.1621094
9509,-1.125,-0.125,0.5,-0.08544922,-0.003417969,1.033203,-0.2255859,0.3823242,-0.1621094
9510,-2.1875,-0.0625,1.25,-0.02685547,0.003417969,0.9868164,-0.2299805,0.3823242,-0.1547852
9511,-0.125,1.3125,1.8125,-0.01513672,0.01123047,0.9360352,-0.2299805,0.3823242,-0.1547852
9512,-2.1875,-3,1.5625,0.02294922,0.04248047,1.009766,-0.2299805,0.3823242,-0.1547852
9513,-1.25,-1.75,0.375,-0.1206055,-0.01513672,1.033203,-0.2299805,0.3823242,-0.1547852
9514,-1,0.8125,0.6875,-0.1479492,-0.03466797,1.013672,-0.2299805,0.3823242,-0.1547852
9515,-0.125,0.0625,1.0625,-0.1088867,0.007324219,0.9516602,-0.2299805,0.3823242,-0.1547852
9516,-0.6875,-6.6875,0.75,-0.06982422,0.007324219,1.017578,-0.2299805,0.3823242,-0.1547852
9517,0.6875,-3.8125,0.0625,-0.06591797,-0.04638672,1.044922,-0.2231445,0.3789063,-0.1606445
9518,1,-4.1875,0,-0.09716797,-0.01123047,0.9321289,-0.2231445,0.3789063,-0.1606445
9519,-0.125,-9.375,-0.3125,-0.1010742,0.03466797,0.9477539,-0.2231445,0.3789063,-0.1606445
9520,0.625,-12.3125,-0.5625,-0.03857422,-0.02685547,1.083984,-0.2338867,0.3881836,-0.1591797
9521,3.75,-8.3125,-1.6875,-0.05419922,0.02685547,0.9047852,-0.2338867,0.3881836,-0.1591797
9522,2.9375,-11,-1.9375,-0.09326172,0.003417969,0.9243164,-0.2338867,0.3881836,-0.1591797
9523,2.75,-18.4375,-2.875,-0.08154297,-0.01123047,1.087891,-0.2338867,0.3881836,-0.1591797
9524,4.1875,-14.625,-3.4375,-0.02685547,0.05419922,0.9477539,-0.2338867,0.3881836,-0.1591797
9525,5.5,-15.125,-4.75,-0.003417969,0.03466797,0.9243164,-0.2338867,0.3881836,-0.1591797
9526,5.25,-20,-5.9375,-0.06201172,-0.02685547,1.048828,-0.2338867,0.3881836,-0.1591797
9527,8.8125,-19.75,-7.4375,-0.04248047,0.03076172,0.9477539,-0.2348633,0.3779297,-0.1508789
9528,8.6875,-20.4375,-8.8125,-0.01123047,0.03857422,0.9125977,-0.2348633,0.3779297,-0.1508789
9529,9.8125,-23.9375,-9.25,-0.01513672,-0.01904297,1.044922,-0.2348633,0.3779297,-0.1508789
9530,11.0625,-22.8125,-8.8125,0,0.03466797,1.021484,-0.2290039,0.3823242,-0.1547852
9531,12,-21.4375,-11.6875,-0.05810547,0.03466797,0.9516602,-0.2290039,0.3823242,-0.1547852
9532,11.9375,-28.75,-12.0625,-0.05419922,0.01513672,1.005859,-0.2290039,0.3823242,-0.1547852
9533,12.1875,-30.8125,-12.4375,0,-0.03076172,0.9555664,-0.2358398,0.3803711,-0.1533203
9534,11.5625,-30.4375,-13.0625,0.04638672,-0.03466797,0.9321289,-0.2358398,0.3803711,-0.1533203
9535,13.5,-29.3125,-15.375,0,-0.01123047,0.9829102,-0.2358398,0.3803711,-0.1533203
9536,11.4375,-30.0625,-14.625,-0.03466797,-0.02294922,1.033203,-0.2358398,0.3803711,-0.1533203
9537,11.125,-29.8125,-14.625,0.01904297,-0.02685547,0.9946289,-0.2348633,0.3779297,-0.1494141
9538,11.0625,-25.1875,-15.5625,0.09716797,-0.03857422,0.9633789,-0.2348633,0.3779297,-0.1494141
9539,10.8125,-18.6875,-15.875,0.1713867,-0.07763672,1.037109,-0.2348633,0.3779297,-0.1494141
9540,13,-6.3125,-17.5625,0.1791992,-0.06201172,1.041016,-0.2358398,0.3813477,-0.1591797
9541,14.5,8.0625,-15.75,0.284668,-0.1010742,1.068359,-0.2358398,0.3813477,-0.1591797
9542,10.3125,29.0625,-16.6875,0.2104492,-0.1479492,1.072266,-0.2358398,0.3813477,-0.1591797
9543,12.3125,51.3125,-18.5625,0.3041992,-0.04248047,1.251953,-0.2373047,0.3803711,-0.1508789
9544,16.1875,82.25,-28.4375,0.3583984,0.003417969,1.333496,-0.2373047,0.3803711,-0.1508789
9545,28.75,124.0625,-41.375,0.222168,0.007324219,1.330078,-0.2373047,0.3803711,-0.1508789
9546,31.8125,156.5,-47.875,0.1479492,0.04638672,1.364746,-0.2373047,0.3803711,-0.1508789
9547,31.5625,202.75,-45.5,0.4833984,0.09716797,1.51709,-0.2290039,0.3779297,-0.1479492
9548,24.625,266.1875,-42.125,0.6977539,0.1791992,1.638184,-0.2290039,0.3779297,-0.1479492
9549,36.4375,340.0625,-38.25,0.6743164,-0.5654297,1.661621,-0.2290039,0.3779297,-0.1479492
9550,46.125,416,-21.0625,0.237793,-0.3349609,1.64209,-0.2231445,0.3710938,-0.1606445
9551,56.625,488.6875,-6.6875,-0.2182617,-0.5185547,1.536621,-0.2231445,0.3710938,-0.1606445
9552,68.8125,500.1875,2.9375,-1.474121,-0.6357422,1.532715,-0.2231445,0.3710938,-0.1606445
9553,123.8125,485.875,3.3125,-1.091797,-0.6704102,1.926758,-0.2045898,0.3745117,-0.1772461
9554,127.9375,491.875,1.125,-1.868164,-0.1401367,1.497559,-0.2045898,0.3745117,-0.1772461
9555,92.375,479.8125,0.625,-0.6821289,-0.128418,2.285645,-0.2045898,0.3745117,-0.1772461
9556,130.125,564.8125,-18.625,-1.025391,0.02294922,1.193359,-0.2045898,0.3745117,-0.1772461
9557,105,578.9375,-22.875,-1.801758,-0.3427734,1.419434,-0.168457,0.3671875,-0.1982422
9558,78,515.9375,-16.1875,-3.63916,0.3583984,0.9633789,-0.168457,0.3671875,-0.1982422
9559,21.8125,355.375,-21.75,-4.009277,0.7524414,1.583496,-0.168457,0.3671875,-0.1982422
9560,-1.8125,188.5625,-36.6875,-3.833984,0.6435547,1.727539,-0.1264648,0.3671875,-0.2148438
9561,-22.375,77.75,-44.0625,-2.660156,0.01123047,2.094238,-0.1264648,0.3671875,-0.2148438
9562,-8.0625,53.375,-45,-1.825195,0.04248047,2.08252,-0.1264648,0.3671875,-0.2148438
9563,-12.0625,57.1875,-42.75,-1.657715,0.1049805,1.825195,-0.1020508,0.355957,-0.2260742
9564,-17.875,65.3125,-41.625,-1.403809,0.1831055,1.388184,-0.1020508,0.355957,-0.2260742
9565,-20.8125,79.375,-41.25,-1.287109,0.2260742,0.9946289,-0.1020508,0.355957,-0.2260742
9566,-28.625,99.5625,-38.5625,-1.283203,0.2104492,0.8188477,-0.1020508,0.355957,-0.2260742
9567,-36.8125,121.9375,-37,-1.251953,0.08544922,0.5966797,-0.1020508,0.355957,-0.2260742
9568,-39.3125,143,-39.25,-1.138672,-0.03857422,0.5810547,-0.1020508,0.355957,-0.2260742
9569,-38.625,169.25,-43.875,-1.076172,-0.08935547,0.6044922,-0.1020508,0.355957,-0.2260742
9570,-33.875,195.0625,-49.0625,-1.005859,-0.1713867,0.7329102,-0.03320313,0.359375,-0.2553711
9571,-26,218.25,-54.375,-1.005859,-0.1987305,0.8774414,-0.03320313,0.359375,-0.2553711
9572,-20,233.6875,-58.3125,-0.9868164,-0.1831055,1.013672,-0.03320313,0.359375,-0.2553711
9573,-11.75,244.875,-62.3125,-0.9516602,-0.1713867,1.267578,0.006835938,0.3618164,-0.2763672
9574,-2.0625,252.125,-67,-0.9008789,-0.1713867,1.563965,0.006835938,0.3618164,-0.2763672
9575,8.5625,257.9375,-70.5,-0.8032227,-0.1791992,1.719727,0.006835938,0.3618164,-0.2763672
9576,18.5625,257.875,-74.3125,-0.7563477,-0.1674805,1.891602,0.006835938,0.3618164,-0.2763672
9577,27.5625,255.875,-77,-0.6630859,-0.1010742,2.094238,0.006835938,0.3618164,-0.2763672
9578,33.1875,250.875,-79.25,-0.6240234,-0.08154297,2.172363,0.006835938,0.3618164,-0.2763672
9579,38,242.8125,-79.875,-0.5380859,-0.03857422,2.328613,0.006835938,0.3618164,-0.2763672
9580,40.4375,233.125,-80.6875,-0.4912109,-0.01123047,2.402344,0.07568359,0.3686523,-0.2763672
9581,40.1875,220.875,-80,-0.3623047,0.01123047,2.410156,0.07568359,0.3686523,-0.2763672
9582,36.625,209.5,-78.875,-0.1948242,0.02685547,2.398438,0.07568359,0.3686523,-0.2763672
9583,30.25,196.3125,-77.5,-0.08935547,0.06201172,2.386719,0.1049805,0.3652344,-0.2719727
9584,21.9375,183,-76.1875,0.08544922,0.06591797,2.30127,0.1049805,0.3652344,-0.2719727
9585,10.8125,168.3125,-74.5625,0.237793,0.08154297,2.262207,0.1049805,0.3652344,-0.2719727
9586,-1.1875,153.5,-72.875,0.3041992,0.01513672,2.148926,0.1220703,0.3696289,-0.2607422
9587,-14.0625,139.75,-71.1875,0.4560547,0.03076172,2.109863,0.1220703,0.3696289,-0.2607422
9588,-25.375,127.625,-70.625,0.5732422,-0.01904297,2.055176,0.1220703,0.3696289,-0.2607422
9589,-37.125,115.6875,-69.5,0.6044922,-0.05419922,1.961914,0.1220703,0.3696289,-0.2607422
9590,-48.8125,103.6875,-69.375,0.6977539,-0.06591797,1.946289,0.1293945,0.3745117,-0.2553711
9591,-59.5,90.0625,-67.875,0.7836914,-0.08154297,1.821289,0.1293945,0.3745117,-0.2553711
9592,-71.1875,77.5625,-67.75,0.8422852,-0.1010742,1.735352,0.1293945,0.3745117,-0.2553711
9593,-81.5,65.0625,-67.3125,0.9360352,-0.08154297,1.680664,0.1513672,0.3837891,-0.2402344
9594,-90.375,54.8125,-68.8125,1.052734,-0.1166992,1.556152,0.1513672,0.3837891,-0.2402344
9595,-98.9375,44.5625,-70.625,1.091797,-0.1088867,1.438965,0.1513672,0.3837891,-0.2402344
9596,-104.625,35.5625,-72.125,1.169922,-0.1323242,1.380371,0.1572266,0.3823242,-0.2246094
9597,-110.9375,27.75,-75.0625,1.251953,-0.1323242,1.330078,0.1572266,0.3823242,-0.2246094
9598,-114.5,19.5,-77.625,1.259766,-0.1401367,1.302734,0.1572266,0.3823242,-0.2246094
9599,-116.8125,11.8125,-82.0625,1.294922,-0.1245117,1.271484,0.1572266,0.3823242,-0.2246094
9600,-116.25,3.375,-86.6875,1.302734,-0.1010742,1.232422,0.1523438,0.3896484,-0.2275391
9601,-114.3125,-6,-90.4375,1.318359,-0.05419922,1.212891,0.1523438,0.3896484,-0.2275391
9602,-110.8125,-17.1875,-93.9375,1.291016,-0.01904297,1.208984,0.1523438,0.3896484,-0.2275391
9603,-105.75,-28.9375,-99.1875,1.267578,0.04638672,1.189453,0.1630859,0.3989258,-0.2163086
9604,-100.25,-40.1875,-100.6875,1.271484,0.06982422,1.150391,0.1630859,0.3989258,-0.2163086
9605,-94.125,-51.875,-103.0625,1.232422,0.1674805,1.111328,0.1630859,0.3989258,-0.2163086
9606,-87.8125,-62.0625,-104.125,1.224609,0.300293,1.091797,0.1630859,0.4033203,-0.2192383
9607,-81.875,-69.8125,-104.6875,1.216797,0.3505859,1.083984,0.1630859,0.4033203,-0.2192383
9608,-75.4375,-77.9375,-103.6875,1.208984,0.4677734,1.076172,0.1630859,0.4033203,-0.2192383
9609,-70.5625,-88.1875,-101.75,1.169922,0.6005859,1.060547,0.1630859,0.4033203,-0.2192383
9610,-66.6875,-97.5625,-97.1875,1.138672,0.6630859,1.037109,0.1630859,0.4033203,-0.2192383
9611,-63.3125,-108.1875,-95.0625,1.115234,0.7797852,0.9946289,0.1630859,0.4033203,-0.2192383
9612,-60.25,-117.75,-87.75,1.060547,0.8735352,0.9594727,0.1630859,0.4033203,-0.2192383
9613,-57.375,-127.875,-80.4375,1.056641,0.9243164,0.9360352,0.1640625,0.4160156,-0.2260742
9614,-54.3125,-134.4375,-73.25,1.048828,1.013672,0.8852539,0.1640625,0.4160156,-0.2260742
9615,-52.125,-141.5625,-64.5625,1.029297,1.087891,0.8579102,0.1640625,0.4160156,-0.2260742
9616,-49.25,-146.625,-55.375,1.025391,1.107422,0.8227539,0.1547852,0.4208984,-0.2470703
9617,-46.4375,-152.9375,-44.5,0.9750977,1.185547,0.8110352,0.1547852,0.4208984,-0.2470703
9618,-44.75,-157.625,-33.875,0.9243164,1.216797,0.8071289,0.1547852,0.4208984,-0.2470703
9619,-42.3125,-161.4375,-22.9375,0.8969727,1.228516,0.7758789,0.1547852,0.4208984,-0.2470703
9620,-38.75,-165,-12.25,0.8461914,1.240234,0.7954102,0.1547852,0.4208984,-0.2470703
9621,-35.625,-168.4375,-1.3125,0.8032227,1.224609,0.8227539,0.1547852,0.4208984,-0.2470703
9622,-31.5,-171.1875,8.875,0.7836914,1.220703,0.8383789,0.1547852,0.4208984,-0.2470703
9623,-27,-174.25,18.1875,0.7407227,1.189453,0.8813477,0.1430664,0.4287109,-0.2885742
9624,-22.6875,-177.75,26.8125,0.6977539,1.138672,0.9282227,0.1430664,0.4287109,-0.2885742
9625,-17.25,-183,35.8125,0.6474609,1.111328,0.9633789,0.1430664,0.4287109,-0.2885742
9626,-10.75,-188.5625,42.5,0.6162109,1.091797,0.9985352,0.1210938,0.4194336,-0.2998047
9627,-4,-194.125,49.375,0.5458984,1.037109,1.048828,0.1210938,0.4194336,-0.2998047
9628,2.25,-198.5,55.125,0.5302734,0.9946289,1.080078,0.1210938,0.4194336,-0.2998047
9629,9.3125,-205.3125,60.6875,0.4716797,0.9555664,1.123047,0.105957,0.4140625,-0.3276367
9630,15.3125,-210,65.75,0.4248047,0.9399414,1.166016,0.105957,0.4140625,-0.3276367
9631,21,-216.5625,71.5625,0.3466797,0.9086914,1.154297,0.105957,0.4140625,-0.3276367
9632,26.1875,-222.625,75.8125,0.2885742,0.8852539,1.208984,0.105957,0.4140625,-0.3276367
9633,31.6875,-228.75,81.5,0.2456055,0.8969727,1.193359,0.08007813,0.4067383,-0.3388672
9634,31.0625,-235.5625,85.375,0.2026367,0.8696289,1.169922,0.08007813,0.4067383,-0.3388672
9635,32.75,-242.6875,89.375,0.1401367,0.7797852,1.130859,0.08007813,0.4067383,-0.3388672
9636,35.0625,-247.125,92.8125,0.1245117,0.7172852,1.099609,0.05566406,0.3813477,-0.3461914
9637,36.3125,-249.8125,95.1875,0.06591797,0.6860352,1.072266,0.05566406,0.3813477,-0.3461914
9638,36.4375,-251.25,97.0625,0.03466797,0.5966797,1.029297,0.05566406,0.3813477,-0.3461914
9639,37.125,-251,96.4375,-0.007324219,0.5107422,0.9985352,0.02099609,0.3637695,-0.3334961
9640,38.0625,-250.8125,96.9375,-0.05419922,0.4794922,0.9868164,0.02099609,0.3637695,-0.3334961
9641,40.625,-249.3125,95.5,-0.112793,0.4560547,0.9633789,0.02099609,0.3637695,-0.3334961
9642,39.8125,-246.875,94.8125,-0.1166992,0.4052734,0.9907227,0.02099609,0.3637695,-0.3334961
9643,39.625,-244.875,93.375,-0.1635742,0.4052734,0.9946289,-0.01611328,0.3383789,-0.3222656
9644,41.25,-241.875,91.8125,-0.1987305,0.3896484,1.021484,-0.01611328,0.3383789,-0.3222656
9645,41.4375,-238.875,90.875,-0.237793,0.4326172,1.048828,-0.01611328,0.3383789,-0.3222656
9646,43.375,-236.625,90.4375,-0.269043,0.4482422,1.072266,-0.03662109,0.3198242,-0.2983398
9647,44.75,-233.25,89.125,-0.2924805,0.4951172,1.169922,-0.03662109,0.3198242,-0.2983398
9648,47.125,-229.5625,89.5,-0.3120117,0.5380859,1.248047,-0.03662109,0.3198242,-0.2983398
9649,50.1875,-227,90.625,-0.3818359,0.5693359,1.283203,-0.0625,0.2963867,-0.2651367
9650,53.5625,-224.25,93.25,-0.4091797,0.6630859,1.395996,-0.0625,0.2963867,-0.2651367
9651,57.125,-222.6875,96.5625,-0.4287109,0.7250977,1.501465,-0.0625,0.2963867,-0.2651367
9652,61.625,-219.25,101.4375,-0.4677734,0.7875977,1.57959,-0.0625,0.2963867,-0.2651367
9653,67,-216.1875,107.4375,-0.5185547,0.8500977,1.71582,-0.05761719,0.2885742,-0.2133789
9654,71.375,-215.625,115.0625,-0.5654297,0.8891602,1.817383,-0.05761719,0.2885742,-0.2133789
9655,74.375,-218.5625,123.8125,-0.6630859,0.9438477,1.864258,-0.05761719,0.2885742,-0.2133789
9656,77.1875,-224.9375,132.375,-0.7602539,0.9711914,1.883789,-0.04492188,0.2861328,-0.1704102
9657,76.25,-233.5625,141.375,-0.8188477,1.009766,1.868164,-0.04492188,0.2861328,-0.1704102
9658,74.375,-243.3125,150.0625,-0.9086914,1.009766,1.856445,-0.04492188,0.2861328,-0.1704102
9659,72.9375,-252.5625,159.1875,-0.9790039,0.9711914,1.74707,-0.002929688,0.28125,-0.1591797
9660,71.3125,-258.3125,167.0625,-0.9790039,0.9399414,1.719727,-0.002929688,0.28125,-0.1591797
9661,70.125,-260,176.3125,-1.029297,0.9672852,1.606934,-0.002929688,0.28125,-0.1591797
9662,68.5,-257.875,184.4375,-1.154297,0.9633789,1.513184,-0.002929688,0.28125,-0.1591797
9663,64.6875,-255.5,193.9375,-1.193359,0.9711914,1.427246,-0.002929688,0.28125,-0.1591797
9664,60.6875,-249.75,203.875,-1.287109,0.8930664,1.403809,-0.002929688,0.28125,-0.1591797
9665,58.0625,-241.5625,212.75,-1.376465,0.7993164,1.298828,-0.002929688,0.28125,-0.1591797
9666,55.75,-232.0625,220.6875,-1.438965,0.7368164,1.287109,0.02880859,0.2568359,-0.2456055
9667,54.0625,-223.3125,226.3125,-1.552246,0.5771484,1.224609,0.02880859,0.2568359,-0.2456055
9668,53.9375,-214.3125,231.1875,-1.64209,0.4052734,1.115234,0.02880859,0.2568359,-0.2456055
9669,54.125,-205,232.9375,-1.704102,0.3237305,1.083984,-0.01220703,0.2304688,-0.2802734
9670,54.75,-195.6875,233,-1.770508,0.1674805,0.9672852,-0.01220703,0.2304688,-0.2802734
9671,55.5,-183.4375,231.8125,-1.829102,0.02294922,0.8422852,-0.01220703,0.2304688,-0.2802734
9672,56.0625,-169.875,228.75,-1.836914,-0.03466797,0.7680664,-0.01220703,0.2304688,-0.2802734
9673,55.625,-152.5625,223.9375,-1.817383,-0.112793,0.7172852,-0.01220703,0.2304688,-0.2802734
9674,55.25,-133.1875,219.375,-1.833008,-0.1518555,0.7446289,-0.01220703,0.2304688,-0.2802734
9675,54.6875,-113.125,213.1875,-1.817383,-0.159668,0.8071289,-0.01220703,0.2304688,-0.2802734
9676,54.4375,-96.625,207,-1.887695,-0.2026367,0.9829102,-0.08105469,0.1977539,-0.2817383
9677,52.5,-83.3125,202.0625,-1.942383,-0.1166992,1.201172,-0.08105469,0.1977539,-0.2817383
9678,50.875,-74.9375,198.1875,-1.99707,-0.1362305,1.251953,-0.08105469,0.1977539,-0.2817383
9679,48.0625,-72.6875,193.625,-2.039551,-0.06982422,1.407715,-0.1044922,0.1801758,-0.2680664
9680,44.75,-74.5625,190.0625,-2.078613,-0.05029297,1.481934,-0.1044922,0.1801758,-0.2680664
9681,37.875,-79.3125,185,-2.098145,-0.02685547,1.450684,-0.1044922,0.1801758,-0.2680664
9682,31.5,-84.5,179.0625,-2.078613,-0.02294922,1.427246,-0.1181641,0.184082,-0.2426758
9683,24.3125,-88.6875,171.75,-2.035645,-0.04248047,1.333496,-0.1181641,0.184082,-0.2426758
9684,17.875,-90.1875,165.1875,-2.012207,-0.08544922,1.259766,-0.1181641,0.184082,-0.2426758
9685,10.5625,-90.375,156.5,-1.993164,-0.1948242,1.017578,-0.1181641,0.184082,-0.2426758
9686,4.9375,-89,148,-2.004395,-0.3701172,0.7602539,-0.1381836,0.1801758,-0.2216797
9687,4.8125,-86.6875,135.1875,-2.023926,-0.4287109,0.6201172,-0.1381836,0.1801758,-0.2216797
9688,6,-78.875,122.0625,-2.043457,-0.5498047,0.4208984,-0.1381836,0.1801758,-0.2216797
9689,11.4375,-66.9375,106.8125,-2.027832,-0.6435547,0.2416992,-0.1391602,0.1816406,-0.2290039
9690,18.5,-53.875,92.3125,-2.055176,-0.6665039,0.1674805,-0.1391602,0.1816406,-0.2290039
9691,27,-37.625,78.5,-2.047363,-0.6743164,0.09326172,-0.1391602,0.1816406,-0.2290039
9692,37,-21.6875,65.1875,-2.05127,-0.6357422,0.02294922,-0.1499023,0.1748047,-0.2133789
9693,48.4375,-5.375,52,-2.012207,-0.6005859,0.01904297,-0.1499023,0.1748047,-0.2133789
9694,60.5625,11.25,40.3125,-1.954102,-0.5341797,0.08935547,-0.1499023,0.1748047,-0.2133789
9695,71.625,27.6875,29.1875,-1.954102,-0.4404297,0.1635742,-0.1499023,0.1748047,-0.2133789
9696,82.25,41.0625,19.25,-1.946289,-0.3779297,0.2299805,-0.1567383,0.1674805,-0.2011719
9697,91.4375,53,11.4375,-1.926758,-0.2573242,0.3041992,-0.1567383,0.1674805,-0.2011719
9698,98.75,60.75,4.5,-1.90332,-0.144043,0.3935547,-0.1567383,0.1674805,-0.2011719
9699,106.0625,67.8125,-1.125,-1.844727,-0.08154297,0.4287109,-0.1557617,0.1723633,-0.2050781
9700,112,74.5,-5.3125,-1.758789,0.01513672,0.4833984,-0.1557617,0.1723633,-0.2050781
9701,117.75,79.25,-8.1875,-1.723633,0.159668,0.5458984,-0.1557617,0.1723633,-0.2050781
9702,123.6875,83.9375,-10.25,-1.630371,0.1831055,0.5615234,-0.1601563,0.1640625,-0.2119141
9703,129.75,87.0625,-11.125,-1.536621,0.2651367,0.6201172,-0.1601563,0.1640625,-0.2119141
9704,136.6875,90.0625,-12,-1.489746,0.3466797,0.6552734,-0.1601563,0.1640625,-0.2119141
9705,144.375,92.75,-11.3125,-1.395996,0.3583984,0.6899414,-0.1601563,0.1640625,-0.2119141
9706,155.0625,95.6875,-4.9375,-1.489746,0.5537109,0.9047852,-0.1601563,0.1640625,-0.2119141
9707,194.25,103,40.0625,-1.208984,1.661621,-0.175293,-0.1601563,0.1640625,-0.2119141
9708,51.75,192.3125,106.875,0.4326172,2.894043,-1.228516,-0.1601563,0.1640625,-0.2119141
9709,-80.8125,272.625,105.875,-1.173828,0.9243164,1.353027,-0.1450195,0.1630859,-0.206543
9710,-37.0625,192.625,115.5625,-0.8422852,1.255859,1.657715,-0.1450195,0.1630859,-0.206543
9711,-96.6875,176.5,127.25,-0.112793,1.279297,1.505371,-0.1450195,0.1630859,-0.206543
